gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSG00000186790	7.569532	-0.01895863	0.44989991	0.9374625	0.9652858
ENSG00000186792	112.8299	-1.675705	0.25345591	2.471743e-13	1.750851e-12
ENSG00000186795	0.1556677	0.0187898	0.64031258	0.8514113	NA
ENSG00000186806	154.3359	0.1490252	0.18196155	0.3715457	0.5127052
ENSG00000186812	1627.232	0.2536782	0.06251309	4.112466e-05	0.0001448383
ENSG00000186814	1516.057	0.9324454	0.07082751	1.074645e-40	2.566238e-39
ENSG00000186815	569.3138	0.2900597	0.15442699	0.04526737	0.09078237
ENSG00000186825	0.1508201	0.0187898	0.64031258	0.8514113	NA
ENSG00000186827	0.3140045	0.04184838	0.64283659	0.6800458	NA
ENSG00000186834	2968.294	-0.5954305	0.05583844	5.424069e-27	7.716446e-26
ENSG00000186838	0.6262158	-0.1183258	0.64342899	0.3597709	NA
ENSG00000186847	0.5376211	0.04267119	0.62748835	0.7221853	NA
ENSG00000186854	97.25586	0.472334	0.24003058	0.02189449	0.04792023
ENSG00000186860	0.1900498	-0.02852766	0.64136154	0.7763441	NA
ENSG00000186862	174.1363	0.4035151	0.18670572	0.01761573	0.03949309
ENSG00000186866	890.221	0.3418752	0.10764822	0.001046019	0.002982737
ENSG00000186867	72.99356	0.1438174	0.25004245	0.4968784	0.6347994
ENSG00000186868	1144.319	0.3647913	0.10499136	0.0003422344	0.001055402
ENSG00000186871	1581.659	-0.6409506	0.06134453	4.540991e-26	6.188819e-25
ENSG00000186881	0.1900498	-0.02852766	0.64136154	0.7763441	NA
ENSG00000186889	70.26392	0.4941737	0.25370376	0.021022	0.04620024
ENSG00000186897	462.3946	1.117599	0.11401453	2.628998e-24	3.307232e-23
ENSG00000186907	432.2322	1.13829	0.11931163	2.979814e-23	3.583084e-22
ENSG00000186908	1115.989	0.2228166	0.07621477	0.002984214	0.007873572
ENSG00000186912	2.155959	0.05698487	0.54535794	0.7724889	0.8568755
ENSG00000186918	1752.765	0.7079703	0.06296476	5.807931e-30	9.293111e-29
ENSG00000186919	189.6822	-0.1040071	0.1786038	0.5266282	0.6612446
ENSG00000186940	0.4524604	0.0566125	0.64543909	0.5813581	NA
ENSG00000186951	993.3343	0.5754627	0.09682071	1.047958e-09	5.749177e-09
ENSG00000186952	16.91039	2.840638	0.83491444	4.391912e-07	1.915169e-06
ENSG00000186960	46.89273	-0.450573	0.3342826	0.07199093	0.1357453
ENSG00000186970	0.1900498	-0.02852766	0.64136154	0.7763441	NA
ENSG00000186973	5.515035	0.4594703	0.61931798	0.07480862	0.1404093
ENSG00000186976	50.69494	0.9682416	0.33254651	0.0001789948	0.0005765722
ENSG00000186977	1.1665	0.06830539	0.59635627	0.6640344	NA
ENSG00000186994	170.8092	1.121747	0.2385664	6.095917e-08	2.888263e-07
ENSG00000186998	224.9458	0.4786372	0.15188168	0.0007891623	0.002295395
ENSG00000187005	0.1508201	0.0187898	0.64031258	0.8514113	NA
ENSG00000187013	9.896482	0.8370468	0.69288931	0.01004587	0.02386286
ENSG00000187017	6.31869	0.4436426	0.59685373	0.08658516	0.1588907
ENSG00000187021	0.1508201	0.0187898	0.64031258	0.8514113	NA
ENSG00000187024	267.8367	-0.004928058	0.14382068	0.9711542	0.9845402
ENSG00000187026	2.464544	0.09662042	0.54741096	0.6297296	0.7498876
ENSG00000187045	1.804816	-0.441145	0.8055757	0.03150655	0.06618984
ENSG00000187048	0.3733741	-0.0115645	0.63981443	0.9081694	NA
ENSG00000187049	466.1185	0.2513943	0.10859886	0.01688212	0.03803777
ENSG00000187051	2027.398	-1.105357	0.0561891	9.704236e-88	7.930517e-86
ENSG00000187066	9.036539	0.1133003	0.44611368	0.644649	0.7611398
ENSG00000187068	77.92619	0.3043956	0.24549365	0.145598	0.244939
ENSG00000187079	3596.009	0.3823846	0.06656096	6.030164e-09	3.113868e-08
ENSG00000187091	111.3515	0.6774871	0.24549308	0.001237002	0.003488999
ENSG00000187094	0.4798057	0.02128369	0.635997	0.841112	NA
ENSG00000187097	730.4003	0.02270309	0.10158806	0.8184381	0.8889004
ENSG00000187098	353.3608	0.2859247	0.11761733	0.01162575	0.02724032
ENSG00000187105	1.314157	0.08490704	0.60610018	0.5762667	NA
ENSG00000187109	27496.79	0.4111805	0.03043419	8.411195e-42	2.082974e-40
ENSG00000187116	0.1900498	-0.02852766	0.64136154	0.7763441	NA
ENSG00000187118	486.1761	0.1132628	0.1109855	0.2919011	0.4283014
ENSG00000187122	216.6273	0.4955205	0.17489458	0.002081012	0.005647219
ENSG00000187123	156.3781	0.7787367	0.18867391	5.517322e-06	2.165031e-05
ENSG00000187134	28.66327	0.6703834	0.44073447	0.01892164	0.04207457
ENSG00000187135	14.69976	1.486877	0.70414998	0.0002502707	0.0007884413
ENSG00000187140	212.514	-0.4025831	0.15294589	0.005034263	0.01269062
ENSG00000187144	29.88073	-0.6234124	0.35943893	0.0175362	0.03935479
ENSG00000187147	2766.336	-0.2813955	0.05413661	1.609982e-07	7.315536e-07
ENSG00000187151	0.3424058	-0.00493849	0.63956633	0.9607035	NA
ENSG00000187164	1644.843	-0.0002933359	0.07246099	0.9967257	0.9981061
ENSG00000187166	0.1914305	-0.02852766	0.64136154	0.7763441	NA
ENSG00000187173	0.3211942	0.04279855	0.64294559	0.6735326	NA
ENSG00000187175	0.306519	0.04120935	0.64272716	0.6845888	NA
ENSG00000187186	66.9022	0.7739405	0.26961231	0.0005545623	0.001657153
ENSG00000187187	234.2576	0.374408	0.14720868	0.006989889	0.01715212
ENSG00000187189	930.1197	0.3078579	0.08249788	0.0001437792	0.0004706954
ENSG00000187193	834.9349	-0.9921462	0.08789294	8.018748e-31	1.318433e-29
ENSG00000187210	292.2672	-0.2026707	0.18983635	0.2402434	0.3678931
ENSG00000187223	0.1562494	-0.02852766	0.64136154	0.7763441	NA
ENSG00000187231	1377.125	0.209207	0.10185498	0.03473142	0.07210658
ENSG00000187239	1511.126	0.186372	0.0692718	0.006430594	0.01591421
ENSG00000187240	2458.904	0.2723388	0.09845162	0.004518496	0.01150746
ENSG00000187242	0.3521959	-0.005843201	0.63958845	0.9535132	NA
ENSG00000187243	738.8225	0.2048497	0.15858696	0.1673951	0.2744111
ENSG00000187244	859.34	0.1844002	0.08785109	0.03215994	0.06740848
ENSG00000187257	1364.542	-0.3393783	0.07528738	4.68298e-06	1.852455e-05
ENSG00000187260	13.12124	1.481599	0.75003799	0.0003351775	0.001035521
ENSG00000187266	309.2728	0.5473902	0.15410294	0.0001499621	0.000489412
ENSG00000187268	0.7126069	0.1018682	0.64437424	0.4010631	NA
ENSG00000187288	1.470198	0.1461986	0.60589474	0.3897903	NA
ENSG00000187323	0.1508201	0.0187898	0.64031258	0.8514113	NA
ENSG00000187325	2061.694	-0.1265743	0.05702709	0.02518235	0.05423236
ENSG00000187372	20.37854	-0.231155	0.3695308	0.3622373	0.5031159
ENSG00000187391	97.64211	0.822416	0.2275444	3.476156e-05	0.0001235525
ENSG00000187398	21.61316	0.8273287	0.51051364	0.007457916	0.01819336
ENSG00000187416	0.1508201	0.0187898	0.64031258	0.8514113	NA
ENSG00000187446	1982.048	-0.4292243	0.06113904	1.300533e-12	8.764891e-12
ENSG00000187475	0.1508201	0.0187898	0.64031258	0.8514113	NA
ENSG00000187479	57.01445	1.197849	0.36882842	2.05511e-05	7.516328e-05
ENSG00000187481	0.1605971	0.0187898	0.64031258	0.8514113	NA
ENSG00000187483	0.1508201	0.0187898	0.64031258	0.8514113	NA
ENSG00000187486	520.7554	0.6877173	0.10183151	3.569737e-12	2.337971e-11
ENSG00000187492	0.3432196	0.04302455	0.64296536	0.6720146	NA
ENSG00000187498	2119.648	0.03146376	0.07108649	0.6538207	0.7683507
ENSG00000187513	0.1556677	0.0187898	0.64031258	0.8514113	NA
ENSG00000187514	58963	-0.9891185	0.04870948	6.247352e-93	5.696191e-91
ENSG00000187516	1.557162	0.1900553	0.6463426	0.2298136	0.3550509
ENSG00000187522	1862.539	-0.4587465	0.06171445	5.766977e-14	4.270079e-13
ENSG00000187531	618.4158	-0.6715886	0.13416044	1.422433e-07	6.504869e-07
ENSG00000187534	6.388698	-0.4805357	0.58335303	0.07386455	0.1388855
ENSG00000187535	1023.578	0.8133578	0.08111996	1.677369e-24	2.13567e-23
ENSG00000187537	0.1562494	-0.02852766	0.64136154	0.7763441	NA
ENSG00000187546	0.3114107	0.04174307	0.64279883	0.6808659	NA
ENSG00000187550	12.91457	0.08595065	0.39911121	0.7321515	0.8287977
ENSG00000187553	1.216115	-0.1373631	0.61347004	0.3945792	NA
ENSG00000187554	46.02864	1.254899	0.40295267	2.672672e-05	9.648644e-05
ENSG00000187555	5337.246	-0.5737008	0.04436624	1.168832e-38	2.599827e-37
ENSG00000187556	4.044834	0.1259367	0.53788797	0.5498841	0.6820684
ENSG00000187559	5.408891	-0.1971361	0.52219495	0.3909507	0.5327854
ENSG00000187566	26.3612	-0.4301116	0.35960257	0.0948347	0.1718285
ENSG00000187569	0.3211942	0.04279855	0.64294559	0.6735326	NA
ENSG00000187581	0.9279776	0.1247833	0.61983657	0.4114534	NA
ENSG00000187583	21.08018	1.24199	0.57079326	0.0004566722	0.001380339
ENSG00000187589	0.3064974	0.0412075	0.64272685	0.684602	NA
ENSG00000187595	136.2981	0.6580328	0.22410171	0.0007955791	0.002311926
ENSG00000187601	10.72144	0.1950392	0.4282653	0.4411632	0.5813669
ENSG00000187605	1731.213	0.0258712	0.06992876	0.7078884	0.8099582
ENSG00000187607	2397.382	-0.1986417	0.05807369	0.0005576368	0.001665663
ENSG00000187608	79.62782	-0.02395361	0.23057449	0.9048097	0.9440862
ENSG00000187609	177.1151	1.085601	0.17936558	4.123443e-11	2.514058e-10
ENSG00000187621	0.8824419	0.0007186526	0.61909915	0.9954318	NA
ENSG00000187624	51.87183	0.4115154	0.2799035	0.07077467	0.1338628
ENSG00000187626	347.6484	0.2625815	0.12328453	0.02652406	0.05678763
ENSG00000187627	5.965578	0.08811764	0.4718481	0.7100233	0.8114499
ENSG00000187630	488.5149	-0.4671102	0.10707681	6.687163e-06	2.59273e-05
ENSG00000187634	1340.183	-0.8572455	0.08567678	1.658074e-24	2.112321e-23
ENSG00000187642	3.269059	0.2088422	0.56442122	0.3270058	0.4662004
ENSG00000187650	75.53689	0.5372535	0.25239309	0.01185447	0.02773207
ENSG00000187664	1.620202	-0.09113443	0.60503442	0.555266	0.6864503
ENSG00000187672	195.5549	-0.3734344	0.21747781	0.05143711	0.1016261
ENSG00000187676	678.4103	0.05673754	0.09252601	0.5306461	0.6648897
ENSG00000187678	3.776883	-0.09609956	0.51367437	0.6620218	0.7742711
ENSG00000187682	1.499245	0.03194416	0.57207183	0.854621	0.9129611
ENSG00000187686	1.527081	0.2600505	0.69855796	0.1076832	0.1910606
ENSG00000187688	39.84997	0.2702753	0.33151572	0.2729391	0.4070015
ENSG00000187690	5.235875	0.005541754	0.48168607	0.9808153	0.9896963
ENSG00000187699	122.7484	-0.08658822	0.20660886	0.6391062	0.7570665
ENSG00000187713	1245.478	-0.2876179	0.07024305	3.325823e-05	0.0001186488
ENSG00000187714	3.398318	0.2626583	0.56841213	0.2416926	0.3696249
ENSG00000187720	437.5885	1.518715	0.12778462	7.571922e-35	1.444032e-33
ENSG00000187726	6.422042	-0.4964811	0.59420982	0.06633715	0.1265764
ENSG00000187730	174.4171	0.8379624	0.18330378	5.519754e-07	2.382966e-06
ENSG00000187735	5840.881	0.1067333	0.03877164	0.005714425	0.01427474
ENSG00000187736	1077.996	-0.2970102	0.07843636	0.0001178426	0.0003901856
ENSG00000187741	2507.607	-0.7297655	0.08556774	3.118747e-18	2.918369e-17
ENSG00000187742	1616.248	0.2719891	0.07095618	0.0001019713	0.0003401356
ENSG00000187747	0.1556677	0.0187898	0.64031258	0.8514113	NA
ENSG00000187753	1.60339	0.03410239	0.58184219	0.8371212	0.9018201
ENSG00000187764	779.1207	0.4005933	0.08640539	2.211672e-06	9.050544e-06
ENSG00000187766	0.3458659	-0.004949438	0.63956657	0.9606165	NA
ENSG00000187772	3805.602	-1.11897	0.04931484	1.321961e-115	1.846144e-113
ENSG00000187773	2.494697	0.5233147	0.8717419	0.01867374	0.0415736
ENSG00000187775	17.58106	0.5549068	0.66909776	0.04101726	0.08326854
ENSG00000187778	2756.481	-0.2369971	0.05530659	1.556088e-05	5.777399e-05
ENSG00000187783	1.233206	-0.05596534	0.58507879	0.7352085	NA
ENSG00000187790	794.9388	-0.3358416	0.08236468	3.266768e-05	0.0001166929
ENSG00000187792	593.9709	0.311985	0.09654866	0.0009185634	0.002642861
ENSG00000187796	38.51257	-1.3636	0.5193405	9.302524e-05	0.0003120981
ENSG00000187800	7.366061	0.2553257	0.48555747	0.305839	0.4438527
ENSG00000187801	186.1212	0.5116047	0.16322891	0.000750177	0.002189215
ENSG00000187808	26.64226	0.9306656	0.4558139	0.002136754	0.005785903
ENSG00000187815	304.8153	-0.1046606	0.13612659	0.419649	0.5613782
ENSG00000187821	27.77326	0.6885618	0.40113355	0.0129495	0.03003265
ENSG00000187824	49.79041	0.4679076	0.31831205	0.05609203	0.1094606
ENSG00000187833	0.1605971	0.0187898	0.64031258	0.8514113	NA
ENSG00000187837	115.4183	-0.7536407	0.20844195	4.908433e-05	0.0001708004
ENSG00000187838	368.9107	0.5278927	0.15076006	0.0001938925	0.0006217465
ENSG00000187840	3602.481	1.227569	0.04709678	1.064697e-151	2.973739e-149
ENSG00000187848	15.72821	1.64113	0.71958569	0.0001131032	0.0003752814
ENSG00000187855	0.5012008	0.02001448	0.63478394	0.8523679	NA
ENSG00000187860	177.0826	0.1705718	0.16454393	0.2655741	0.3982528
ENSG00000187862	0.883282	-0.08956401	0.6256232	0.5063779	NA
ENSG00000187866	461.7934	-0.3009412	0.10793109	0.004006932	0.01031777
ENSG00000187867	663.0274	-0.7616478	0.09573207	3.221672e-16	2.702897e-15
ENSG00000187902	15.71437	0.3049809	0.39721414	0.2396584	0.367201
ENSG00000187904	0.1605971	0.0187898	0.64031258	0.8514113	NA
ENSG00000187905	1.741201	0.3765542	0.75412815	0.05073829	0.1004072
ENSG00000187908	1.027579	0.08536533	0.6157417	0.5505706	NA
ENSG00000187912	0.9330797	0.01949079	0.59973527	0.8948228	NA
ENSG00000187922	0.1508201	0.0187898	0.64031258	0.8514113	NA
ENSG00000187942	9.512899	0.1211835	0.4321484	0.6261406	0.7467639
ENSG00000187944	9.683989	-0.5815742	0.57216471	0.04285166	0.08649121
ENSG00000187950	2.758725	-0.1993799	0.59830014	0.298764	0.4360946
ENSG00000187951	293.1317	-0.6013253	0.2065805	0.001100431	0.003129802
ENSG00000187952	1.436104	0.1255196	0.60445538	0.4459666	NA
ENSG00000187953	45.07222	-0.8011639	0.39082775	0.00393374	0.01015181
ENSG00000187954	1174.133	-0.3346349	0.071771	2.256659e-06	9.226083e-06
ENSG00000187955	196.8294	0.860261	0.16844788	3.397861e-08	1.648501e-07
ENSG00000187957	30.25426	1.23908	0.56785677	0.0004543742	0.00137442
ENSG00000187961	1092.087	-0.2363487	0.10172265	0.01690803	0.03808837
ENSG00000187969	0.3113355	0.04173907	0.64279831	0.6808937	NA
ENSG00000187980	0.1605971	0.0187898	0.64031258	0.8514113	NA
ENSG00000187987	74.14531	0.01586153	0.23629266	0.9379543	0.9655431
ENSG00000187994	19.91874	0.1741586	0.371769	0.4902998	0.6287611
ENSG00000187997	0.1605971	0.0187898	0.64031258	0.8514113	NA
ENSG00000187999	0.1900498	-0.02852766	0.64136154	0.7763441	NA
ENSG00000188000	3.920102	0.2521526	0.55409804	0.2680881	0.4013682
ENSG00000188001	1.144478	0.003154619	0.60225609	0.9825438	NA
ENSG00000188002	87.96135	0.4748379	0.22706759	0.01645937	0.03722591
ENSG00000188004	7.541079	1.185991	0.99373913	0.001973142	0.005374984
ENSG00000188010	609.7258	-0.4080732	0.10671958	7.955579e-05	0.0002696465
ENSG00000188011	0.4981019	0.02385878	0.62686624	0.8393759	NA
ENSG00000188013	0.6596193	-0.1078304	0.64756995	0.372386	NA
ENSG00000188015	0.4659794	0.01864404	0.63643286	0.8594672	NA
ENSG00000188021	1758.896	-0.006632473	0.05955785	0.9105126	0.9474845
ENSG00000188026	491.0453	0.1064109	0.12065876	0.3595913	0.5003709
ENSG00000188032	0.3072107	-0.005261302	0.63957379	0.9581375	NA
ENSG00000188033	277.4412	0.3504521	0.1362352	0.006826911	0.01679516
ENSG00000188037	3.032777	0.06333568	0.5324936	0.7586363	0.8477746
ENSG00000188038	0.8865411	-0.1305087	0.62528863	0.3826218	NA
ENSG00000188039	1.402139	-0.08837402	0.58402745	0.6073958	NA
ENSG00000188042	922.5602	0.3547624	0.08028224	6.858843e-06	2.651373e-05
ENSG00000188050	2.334244	-0.07232776	0.55344783	0.7079032	0.8099582
ENSG00000188051	95.70354	-0.3809477	0.22276255	0.05097341	0.1008282
ENSG00000188060	0.3522054	-0.004981676	0.6395673	0.9603602	NA
ENSG00000188064	10.90257	0.6660556	0.57217515	0.02596348	0.05573888
ENSG00000188070	1782.282	-0.2238287	0.06023768	0.0001753521	0.0005656645
ENSG00000188089	0.3064901	0.04120688	0.64272674	0.6846064	NA
ENSG00000188092	314.5618	-0.09038865	0.13653069	0.4870099	0.6255967
ENSG00000188095	79.39071	0.2066139	0.22750091	0.2974824	0.4345259
ENSG00000188101	0.3113355	0.04173907	0.64279831	0.6808937	NA
ENSG00000188107	0.3064887	0.04120675	0.64272672	0.6846073	NA
ENSG00000188112	126.7279	0.4005951	0.24188547	0.05308892	0.1044407
ENSG00000188124	8.403476	0.3565594	0.49416844	0.1716584	0.2797579
ENSG00000188130	1754.047	-0.0147796	0.07133194	0.8337068	0.8996352
ENSG00000188152	1.980426	0.034604	0.54476336	0.8597604	0.916145
ENSG00000188153	1462.712	0.2160302	0.08063512	0.00640952	0.01586739
ENSG00000188155	0.3162501	0.04226995	0.64287126	0.6772004	NA
ENSG00000188157	2331.889	0.01378148	0.0582549	0.811365	0.8846115
ENSG00000188158	161.5334	2.103259	0.2063586	4.312406e-26	5.888196e-25
ENSG00000188162	40.62501	1.745602	0.67329907	4.084762e-05	0.0001438861
ENSG00000188163	1.846671	0.01806999	0.57028985	0.9177988	0.9523819
ENSG00000188167	61.63877	-0.3541699	0.25432362	0.09829419	0.1770644
ENSG00000188171	0.8558896	-0.0393275	0.61668576	0.7649694	NA
ENSG00000188175	1.744941	0.1892811	0.62163597	0.2765912	0.4113162
ENSG00000188176	164.0276	0.03008388	0.22078066	0.8768429	0.9263605
ENSG00000188177	486.4022	1.884273	0.36771526	1.976031e-09	1.057253e-08
ENSG00000188185	229.4318	0.4182597	0.1511604	0.003234584	0.008473358
ENSG00000188186	1643.29	-0.555463	0.06639038	2.42352e-17	2.162352e-16
ENSG00000188191	442.9958	-1.032493	0.12787826	2.764019e-17	2.460188e-16
ENSG00000188199	51.24027	-0.08718134	0.27832655	0.6995319	0.8034966
ENSG00000188211	1333.282	0.1267914	0.0840849	0.1245036	0.2155997
ENSG00000188215	223.8683	-0.1355933	0.14507419	0.3232831	0.4620574
ENSG00000188219	0.4576425	0.01779776	0.63678438	0.8650971	NA
ENSG00000188223	4.291647	0.2032699	0.57641327	0.3224237	0.4611875
ENSG00000188227	190.8257	0.1285219	0.1752902	0.4267132	0.5676389
ENSG00000188229	13679.96	-1.14713	0.03855441	3.057733e-196	1.569044e-193
ENSG00000188234	242.9487	-0.2103841	0.15208598	0.1413594	0.2390845
ENSG00000188242	747.2898	-0.1256791	0.08396266	0.12731	0.2195978
ENSG00000188243	1326.18	0.1314065	0.07891772	0.09053581	0.1651515
ENSG00000188257	0.3211942	0.04279855	0.64294559	0.6735326	NA
ENSG00000188263	49.48348	1.488122	0.37233945	4.637685e-07	2.015571e-06
ENSG00000188266	299.9078	0.03330855	0.14168185	0.8043593	0.8798517
ENSG00000188277	11.25787	-0.2513706	0.43259792	0.327172	0.466347
ENSG00000188282	6.29249	0.3383526	0.55770534	0.1676157	0.2746503
ENSG00000188283	250.569	-0.3038214	0.16942989	0.05282413	0.1039569
ENSG00000188290	4087.584	0.06663671	0.05415658	0.215019	0.3360291
ENSG00000188295	70.24776	-0.01213318	0.23716386	0.9526391	0.9739138
ENSG00000188306	2.436515	-0.1119094	0.54376264	0.5851205	0.7125101
ENSG00000188312	728.705	-0.2410344	0.1289045	0.05062578	0.1001935
ENSG00000188313	620.567	-0.05758804	0.09442149	0.5324834	0.6664348
ENSG00000188314	0.1562494	-0.02852766	0.64136154	0.7763441	NA
ENSG00000188315	183.724	-0.2624835	0.20862751	0.157853	0.2615648
ENSG00000188316	44.82668	1.092726	0.39579136	0.0001588057	0.0005158321
ENSG00000188321	369.1915	-0.07780955	0.17224354	0.6253962	0.746194
ENSG00000188322	1066.449	0.08171337	0.07921498	0.2943793	0.4311636
ENSG00000188338	297.1676	1.06183	0.17946901	1.092958e-10	6.463713e-10
ENSG00000188342	874.4471	-0.1898785	0.09101669	0.03295955	0.06886207
ENSG00000188343	759.802	-0.03086798	0.09476989	0.7388286	0.833619
ENSG00000188352	1129.678	-0.3723987	0.07765524	1.082062e-06	4.548618e-06
ENSG00000188365	0.1556677	0.0187898	0.64031258	0.8514113	NA
ENSG00000188368	52.69865	-0.7013823	0.29036039	0.002808265	0.007452119
ENSG00000188372	142.3668	0.7628817	0.20336703	2.785484e-05	0.0001003784
ENSG00000188375	3.217736	-0.01906074	0.52701564	0.9266584	0.9581405
ENSG00000188385	19.5713	0.3134312	0.37676875	0.2232531	0.346907
ENSG00000188388	3.264949	-0.01246413	0.53523666	0.9507021	0.972553
ENSG00000188394	0.3113355	0.04173907	0.64279831	0.6808937	NA
ENSG00000188396	3.670652	0.1027902	0.51562211	0.6396542	0.7574478
ENSG00000188404	10.0603	-0.1343266	0.46624505	0.5786258	0.7070221
ENSG00000188419	1231.757	-0.0220242	0.08413198	0.789748	0.8692467
ENSG00000188425	1.809487	0.118972	0.57785477	0.516474	0.6523182
ENSG00000188428	1142.071	0.456537	0.08927287	1.706083e-07	7.739459e-07
ENSG00000188451	0.3070929	-0.004941466	0.63956639	0.9606799	NA
ENSG00000188452	28.78006	0.5901148	0.45434638	0.03697988	0.07608739
ENSG00000188459	2.200435	-0.002240876	0.54211913	0.9909131	0.9947904
ENSG00000188460	0.3113355	0.04173907	0.64279831	0.6808937	NA
ENSG00000188467	8.110396	0.1984451	0.45417775	0.426978	0.5679569
ENSG00000188483	72.327	-0.431891	0.24413524	0.03830112	0.07849115
ENSG00000188486	4268.762	-0.3384846	0.04912709	4.032977e-12	2.636671e-11
ENSG00000188487	9.597872	0.4847349	0.52116641	0.07858714	0.1464672
ENSG00000188488	7.063803	0.2752701	0.49590818	0.2702574	0.4039217
ENSG00000188493	1059.539	0.4997923	0.09020991	1.445576e-08	7.219702e-08
ENSG00000188501	0.8958674	-0.1875563	0.66192658	0.2022813	NA
ENSG00000188505	0.1508201	0.0187898	0.64031258	0.8514113	NA
ENSG00000188508	0.992421	-0.1293545	0.63227148	0.3666308	NA
ENSG00000188511	1.000388	0.04315402	0.59890891	0.7745363	NA
ENSG00000188512	0.1562494	-0.02852766	0.64136154	0.7763441	NA
ENSG00000188517	585.8743	0.4031826	0.10934098	0.0001385472	0.0004545789
ENSG00000188522	871.2223	-0.4375987	0.08292144	7.476556e-08	3.503296e-07
ENSG00000188523	10.35078	0.2297038	0.44570202	0.3651706	0.5060247
ENSG00000188529	8979.414	-0.1765691	0.04495399	7.850577e-05	0.0002662511
ENSG00000188536	0.5376903	-0.1037908	0.6418299	0.4045621	NA
ENSG00000188542	176.9502	0.3632251	0.18897471	0.03441932	0.07155963
ENSG00000188549	172.1875	-0.3500048	0.18181416	0.03542269	0.07334163
ENSG00000188554	5057.671	0.1872334	0.04371616	1.671457e-05	6.188035e-05
ENSG00000188558	0.1605971	0.0187898	0.64031258	0.8514113	NA
